emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,Thumb_Proximal,Thumb_Intermediate,Thumb_Distal,Index_Proximal,Index_Intermediate,Index_Distal,Middle_Proximal,Middle_Intermediate,Middle_Distal,Ring_Proximal,Ring_Intermediate,Ring_Distal,Pinky_Proximal,Pinky_Intermediate,Pinky_Distal
247,82,56,89,54,67,74,251,nan,10.615170233378212,15.806525974472324,17.588016584469958,22.985178234694715,20.11448716852712,5.9934836332124686,23.524356576875988,18.37461340801892,6.5976276006411938,18.929255949975509,14.575488124907979,20.709361008103922,16.547838522495898,12.80201969967133
222,67,45,89,51,56,73,220,nan,10.03895789238018,14.925690500972454,17.102427641335961,22.933127120229106,20.016342425827897,8.5709035489602421,22.644408807081806,17.364969464801373,6.3462076445942435,18.586478539914516,14.333680962219065,20.573606843911662,15.470303267707584,12.117301787182585
230,78,46,70,47,61,85,237,nan,9.8751478585171544,14.722353765887599,17.001593091641531,22.911173939582085,19.986233628119944,9.3218224562155001,22.377171303583378,17.075717206288417,6.333421721121228,18.499345660105291,14.267753469655956,20.565495549269443,15.050150847230517,11.833831598390729
235,80,52,87,52,76,88,226,nan,9.1443540789010331,13.802519227542199,16.450881819602646,22.855172196766855,19.877697400426037,11.518494082044725,21.632334376636056,16.274484726060127,6.2708771367274903,18.030447031320815,13.911730461568844,20.727644429400733,14.255236482597017,11.295704803179445
224,78,48,78,45,69,80,229,nan,8.6875412137095864,13.370729820410778,16.142721658892995,22.848837889068406,19.839511998898825,12.348030126485604,21.292633704332744,15.935456127458522,6.1890796731223343,17.594610155260266,13.58177552302177,20.876510219417423,13.750308770480935,10.929904362093142
250,87,55,79,52,78,85,248,nan,8.457794427915065,13.224434953854651,15.969931444332438,22.87619845115637,19.844324129064844,12.787685843861976,21.141064845217784,15.777886433158272,6.1466517130917842,17.347988949803476,13.394910631788349,20.953476107947022,13.563365392260616,10.793410377426254
247,97,58,79,53,77,88,275,nan,8.0077574717140525,13.028114827428364,15.379240841301099,22.928725017089274,19.825668181998672,14.091399224237492,20.815859965508483,15.40810781260009,5.720667650458064,16.343953513398503,12.649483016641778,21.240605083182697,12.785366129005181,10.216282397303324
237,85,56,79,51,76,77,256,nan,7.7521669798030812,12.741393262170835,14.91189034978947,22.683317329852166,19.565284128878847,15.332226867622841,20.757542495657813,15.244640807796054,5.1301397348897391,15.333011386934672,11.90770265915058,21.500936690341291,11.907016374328126,9.5633715233618091
230,87,53,77,47,56,70,264,nan,7.6667661608022959,12.620047092180963,14.75744628699089,22.53619951880782,19.423386473583182,15.778558505006767,20.791525678342197,15.225653383946844,5.001102969530554,15.088962401988358,11.727696315660888,21.60136838656755,11.609470182517377,9.3384555256972668
220,83,52,77,49,66,72,254,nan,7.4295806478037312,12.111094767681333,14.195023861080072,21.988926608279662,18.897377880809668,16.894413905768602,20.895106768656543,15.194096597693409,4.7352882695379419,14.496334090799078,11.286245910945919,21.958032672475678,10.62670825197192,8.6000487323297143
230,80,45,73,42,57,77,286,nan,7.3695952150139208,11.712048246172117,13.555550035322332,21.483566128993154,18.39991694705342,17.514573029531959,20.979009756574204,15.19627999548784,4.4084780393641125,14.074516652786468,10.979154346119298,22.145344886319453,10.144514633431678,8.2305737729765731
228,74,42,74,44,56,69,268,nan,7.3320349162648677,11.411513310638332,12.472495251980373,20.898408138667897,17.790781725617137,17.953712205024384,21.024887699888815,15.189132648920044,4.121443036075279,13.650957315860056,10.667181616551316,22.314529262795773,9.7344727959454627,7.9134225569936492
232,73,46,73,44,53,73,277,nan,7.2268104837315432,11.046107044630283,9.6884368900268072,19.944325296598354,16.680153323417301,18.217808031873318,20.962826316101786,15.122665033837366,3.8488109012798772,13.227489417600699,10.354253658660017,22.61998349887444,9.1330674399027991,7.4460775956664778
241,68,43,56,39,61,69,265,nan,7.1840386670914684,10.822694222564211,7.7334658050202325,19.349963283536173,15.917768963188529,18.254032987119491,20.886424127435891,15.066558637304993,3.6888391091104467,12.991919346660124,10.180709071346973,22.811671023963477,8.9436763537471418,7.2988830026157325
239,68,46,62,38,50,71,276,nan,7.144797625889594,10.657014096574441,7.0038234066144502,18.249435950769691,14.496029224005117,17.79176115272606,20.683182724979389,14.975353696368659,3.2746974317264401,12.49826556400363,9.8195769183086892,23.086159490413618,8.7501812088028892,7.1480465274535252
200,62,44,63,37,46,56,206,nan,7.0897554098889284,10.529628861872794,8.9673830649272084,17.904832081173833,13.916941825635787,16.832018461221146,20.521774377007933,14.959224911292583,3.1472217042275279,12.324916028260306,9.6924215953924193,23.321766465121289,8.571663177575326,7.0089599308998913
227,63,45,66,35,44,64,242,nan,6.5424635045713879,10.847291406631424,10.75845734664941,17.917041953398726,13.746210389625785,16.580528598759095,20.420152183478713,14.911723155597826,3.0104465344920479,12.193420920121751,9.5992917146069505,23.55138998237161,8.3092465608618351,6.8050193005224244
227,72,46,65,35,53,63,224,nan,5.9375870740348997,11.381306228629583,13.313385042886273,18.180959875725936,13.711970081614348,16.504038874906257,20.320582220940231,14.848263949112392,2.8361318303084602,11.979681909313619,9.4454239944749148,23.697489503803506,8.183614301629115,6.7065297561455726
210,70,44,79,40,50,64,229,nan,5.7765470839038304,11.593660235234379,14.218204937670864,18.246477808500924,13.681882751419939,16.49570494254241,20.289524199363669,14.826956573523308,2.8277000610419365,11.939875487165946,9.4155978051132152,23.723343839998549,8.1686312979692914,6.6943416900609432
230,74,42,71,38,47,61,222,nan,5.3187159688058481,12.20445959717811,16.761078349041416,18.571238626309139,13.700857018252362,16.230513298379361,20.069459751643738,14.696434425919591,2.8381728856678161,11.850182438835789,9.3477873874475286,23.832331703075734,8.0912400385883565,6.6295329461207162
238,73,46,70,39,52,83,235,nan,5.1357004055868316,12.48451613048052,18.371084484407199,18.879202930986146,13.779666823226536,15.880971072782387,19.762480383498744,14.511874485102471,2.8440113898382209,11.760046680918594,9.2786343106657387,23.964281386312525,8.0582343221121295,6.5979081367519559
207,71,44,83,37,56,79,185,nan,5.0024821124432286,12.746118235715658,19.470032258196849,19.106683550219799,13.849642801912569,15.638135026845811,19.417169908431315,14.289040462368261,2.8566696560829223,11.671863124022929,9.209707806861708,24.112413046503136,8.0292807740912764,6.5685008928157691
205,63,40,84,36,58,75,172,nan,4.7814559069232772,12.971631543541436,20.875754740305187,19.248162780271787,13.834338337564377,14.955049978743631,18.396308980663896,13.610490983263171,2.863296896393102,11.516671732433888,9.0883776673214491,24.348420198898435,8.0151583707046985,6.5413107187009478
