emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,Thumb_Proximal,Thumb_Intermediate,Thumb_Distal,Index_Proximal,Index_Intermediate,Index_Distal,Middle_Proximal,Middle_Intermediate,Middle_Distal,Ring_Proximal,Ring_Intermediate,Ring_Distal,Pinky_Proximal,Pinky_Intermediate,Pinky_Distal
277,98,107,379,159,169,165,269,nan,6.7703322218930948,24.584222753681274,17.571215411015164,12.303612527597183,10.552474833754276,43.916512055077128,57.510621870755962,34.384530097066339,46.121084787358058,57.662777492551257,34.033376078431175,46.926630374193962,57.729160661216227,33.849534880382663
272,103,120,404,175,165,167,272,nan,7.4354518433890417,24.530352241619127,16.077679692331429,13.163673964683683,11.171284416770781,43.91937329486997,57.524929546232705,34.397726306847623,46.000524397805094,57.681438722052178,34.078779296004754,46.949005782261281,57.734018649116628,33.848597201762324
303,120,120,379,183,158,162,258,nan,7.99383510911799,24.209285670753744,14.438302202251135,14.215420151207914,11.910909526847369,43.915462327199386,57.529574409189536,34.403798752805301,45.779663451203241,57.692867064436406,34.146888855103995,46.903888259554044,57.734995860435546,33.863395490798148
302,109,107,311,172,151,169,253,nan,8.3466093348721753,23.880944352893952,12.7156257384011,15.710432576349321,12.952173806121211,43.892928927816776,57.541425328065124,34.422112242039198,45.34334928308477,57.717086776835743,34.280338311854557,46.793118331998343,57.730717367584177,33.893719158817632
313,118,106,280,173,131,149,249,nan,8.815208973435773,22.81850474848401,10.918267498244832,18.643460965952368,14.815168703724613,43.723696431707253,57.582129966537209,34.511157485024846,44.594354556727374,57.782373164278198,34.523387395002018,46.299647601148699,57.864435069346513,34.119191654169207
353,129,103,279,182,144,159,347,nan,8.6532439929268072,22.17874625977889,11.323628026548258,20.896569425540292,16.293753185013163,43.536556524747276,57.608800790657028,34.590554149385163,44.557432102769724,57.812085459422697,34.551857411605305,46.123547018863576,57.91428871076549,34.203266685224712
374,138,93,224,164,132,152,342,nan,8.4830976375051286,21.662365310992055,12.935756021529915,23.210938819520873,17.670680256369476,43.386757211094867,57.633148258724233,34.656306236602809,44.558630158320341,57.852980893624483,34.576762175826261,45.982516516977988,57.955170022048655,34.272182455173827
379,142,94,197,143,123,152,320,nan,6.3140422781022503,22.182536328894052,38.053190967776921,52.04571899090157,31.888221399094501,43.355170383975398,57.698383405568343,34.714165091587461,46.14470463279492,58.297267908935183,34.42472724063515,45.769705235192184,58.018608287677147,34.379164331848663
415,144,88,227,131,99,123,364,nan,3.8595362026921425,24.243695305870393,40.974958303939466,56.582879192954067,34.525083093768593,44.597799352156848,58.239686192158693,34.741422574288542,48.160982704231216,58.60651473680155,34.075322544104566,45.616422090428046,58.065809619476511,34.458677697140629
424,140,82,217,134,105,128,378,nan,2.1641397194894259,25.479785011503274,41.451373536044137,57.094633841908433,34.765055280652554,45.863592166088672,58.556485370570741,34.610944453785677,48.16508417037813,58.635324252913527,34.091403889489605,46.89252041619617,58.1795749868012,34.203234746972214
384,129,91,217,107,77,114,326,nan,1.6412718255858427,25.74559056357619,42.650694845836625,57.717197200390004,34.876209242478986,46.471961145626885,58.889552162878338,34.656670229988116,48.395199787548421,58.831747818929543,34.144816107325667,48.057876728475897,58.587068268477658,34.139362569467941
362,128,84,226,109,65,121,341,nan,1.1088069833742913,25.132145034888765,47.341472523129568,58.829803394085921,34.370135147744072,46.547771020627678,59.227442529352871,34.844584759011916,48.775404430608305,59.537440837974074,34.453417090770806,49.751114290745711,59.275593810500368,34.083788904811911
351,136,89,226,109,65,117,334,nan,0.77562176735692712,24.415855965332522,47.684916611764379,59.102265737055163,34.451885108316255,46.573068443361173,59.428844784664761,34.95969159739397,49.792035865607012,59.881378195213721,34.373505526625536,49.920301079686759,59.484611285299607,34.158174430199281
298,134,95,180,99,63,112,315,nan,0.81831352948127301,23.331253552615461,47.791294245026151,59.391771461140749,34.599625931392509,46.890668715309687,59.79597713557844,35.092173287148846,50.378632796112903,60.083392324511053,34.330123928563246,50.131064244847408,59.668434807918793,34.205038542988234
278,140,109,168,89,58,117,312,nan,0.8723413106326493,22.807589095481141,47.905834963681841,59.853927870520621,34.846274357816689,47.515053912703451,60.2088774312911,35.166070876799473,50.364352424716799,60.114232932390884,34.35218900589571,50.226806585331317,59.789588315128285,34.247203234867094
269,173,134,180,73,52,90,254,nan,0.83046018517659292,21.835927547179125,48.05962463056845,60.230648539483873,35.032010917212233,47.977708894252764,60.70396748838926,35.329988301345146,50.409664670756335,60.168955487701503,34.371851552303433,50.208712276593097,59.835235550089813,34.276786917914016
290,163,124,192,82,52,85,258,nan,0.91000155134190774,21.377425178080479,48.467770227606366,60.572461833923263,35.126186955407398,47.901680109740283,60.827976265849557,35.425536582850491,50.352601250732086,60.491423489273956,34.573968401959291,50.194083051722984,59.867978352586803,34.298355576548794
320,183,122,196,96,54,81,207,nan,1.2223460059333766,20.517445518986602,48.60991303093634,60.843257137555909,35.250199341181116,47.774517815091926,60.936426545016722,35.526308039285645,48.83902794443506,61.009870163589525,35.303768681248791,50.148563040692999,59.943686259096204,34.352518178227918
329,197,127,201,99,58,68,216,nan,1.218291887162291,20.281676654672761,48.697914394693562,61.123652751982846,35.394607876512666,47.42639241250091,61.158572467474535,35.757626493865338,47.66633450750912,61.351447236990403,35.833413908430479,49.630930235256209,60.186533418562938,34.631421927036058
347,203,117,162,94,55,62,210,nan,1.2787010494602074,19.88700979057894,48.739938213654604,61.379156087794463,35.537121623284349,46.685602418810767,61.606890376988517,36.23756974511668,46.209341484561925,61.578860070194708,36.374563558253733,48.578810941619061,60.53347319533885,35.118241501229654
360,224,118,148,100,55,63,194,nan,1.2362117428128565,19.852944731215644,48.805324538440082,61.614340406203297,35.659893768673861,44.620675897204706,62.091585889952256,37.117161829300159,43.996808634101797,61.816372436753795,37.140064062554579,47.525815812332873,60.85168010527493,35.590244941165572
336,221,119,139,100,55,61,210,nan,1.2236020223987518,19.58925780732713,48.739238058266324,61.741553973544747,35.755912055561922,41.337905281406158,62.302634758148116,38.173109601046498,40.763446693030765,61.978003703396148,38.149943222062959,46.457727239836494,61.13727060466254,36.049849237041464
337,216,129,168,92,52,62,208,nan,0.88296581724030576,18.928603545488595,47.975336674702625,62.136160325999974,36.216339741939237,34.022737230245298,62.195298812964758,40.164655674438372,35.249352423055413,62.627792307908798,40.127047308678563,43.110801874103387,61.748203391733654,37.345066079404212
332,198,114,195,86,38,55,155,nan,0.69443797709925559,18.420083762551005,46.073476097722484,62.396858517504192,36.925213025061254,30.800060551062476,62.025000325747925,40.960737827085481,31.676050396120413,62.736541715146565,41.216474242375227,41.039043156573491,62.064774331203054,38.122013577248133
333,180,113,197,85,35,57,179,nan,0.32650044843203402,18.020489925555061,44.637878693337314,62.557324034999013,37.433559410505694,26.738461268081299,61.834347020227746,41.965564310979062,28.561669011514198,62.547154257910599,41.974948165837112,38.763261077586776,62.3971122627662,38.980674576528273
315,143,95,198,78,32,55,176,nan,0.147549381373559,17.700687986953195,43.450774821684519,62.638947477210429,37.829205809291864,22.533605043028054,61.596683454078459,42.967769485355021,24.836744472390727,62.262651215211811,42.837888898396599,36.021052038961564,62.690821353300827,39.980489482177134
347,151,96,206,80,36,52,180,nan,0.55156712808812647,17.484242021272014,42.71465525822547,62.701862818099649,38.080698566589582,18.800939766379887,61.140328924704534,43.688834853493368,20.786425072207006,61.817066067168973,43.673485374619773,33.030734761762481,62.716198264371684,40.897915711036127
328,142,90,200,73,37,56,197,nan,0.82874649057448746,17.095859792408959,42.56071578081329,62.758342137554038,38.156004959044729,15.324968400611549,60.565318715547512,44.229192958663646,16.514198135225115,61.076820553385524,44.33908640998277,29.893036512235852,62.463432847795957,41.701733339014574
338,138,90,175,73,38,54,208,nan,1.1812522961721057,16.920884519467553,42.603614910031503,62.802620835120884,38.169512781171576,12.173573019767762,59.92442262290151,44.61699201972656,13.328981473095983,60.165534785603576,44.549661083367219,26.851427380819452,62.043392648920182,42.401192225622594
338,143,93,165,70,40,53,187,nan,1.6600259411418441,16.727247863157157,43.154405865154217,63.067071213700828,38.161614565502603,8.7040349730246884,59.120516705108848,44.949702649449385,10.342555871096977,58.950878336543362,44.447010101159044,24.317034900521897,61.440103381530008,42.870748410257647
345,162,95,167,72,47,52,190,nan,1.9774902949444215,16.171360965201544,45.156958068603153,63.731336910760149,37.958054058989049,4.8662300775100622,57.830976215033637,44.970587831463725,8.0971918880405109,57.904770084692487,44.239006576555468,22.69628501349548,60.896616435837849,43.12107973125044
327,223,100,172,68,49,50,171,nan,2.3230204863927932,15.516804542526426,47.517234468399749,64.746250252965865,37.869199435213957,0.8441589800813265,55.486135006617857,44.43380860351828,4.1337688138301187,55.91794656467404,43.725767757424407,20.591188641480858,59.693573081491863,43.374901972067001
320,246,108,156,65,52,45,157,nan,2.4764380358377118,15.123914863826293,47.674521451136165,64.982985653322288,37.966203599227896,1.6922497320656549,54.766838644972758,44.164401025221153,1.9130753293959253,54.954246213697189,43.493803118420395,19.915732517010479,58.763321363418214,43.308437548680438
303,250,112,148,69,57,45,195,nan,2.7293197672405882,14.626124427121086,47.21290835859255,65.152695207576954,38.205817178953339,2.9331962096351933,53.856773989148394,43.75380684230408,0.46741811103491393,54.269854351356258,43.35252890198317,19.768676039839651,57.687093256464088,43.376163689229301
267,249,105,161,77,55,48,193,nan,3.0426053702246585,14.261838680025113,45.657942031595731,65.4272077739342,38.842509253417568,4.2467278514026674,52.967736911759921,43.351877578675357,2.1636057272144877,53.438803790640776,43.070586089920766,20.41627395546579,56.807984726915521,43.532551884907598
243,234,110,195,103,56,57,212,nan,4.5826206994017014,4.8938466034935413,16.755802339522411,27.04124627381745,16.053677998396367,17.568920442387721,21.89167547949635,17.917486070967829,12.726403673557249,27.49902027595709,23.213838752053757,18.469375650222748,23.478898297747296,17.992157934318517
198,180,111,194,100,73,67,229,nan,6.1975963354352182,4.4417542979335165,6.8320794222633561,12.609859976534514,7.8323987865607227,23.178961677779409,10.379529831382818,8.6382516905701099,17.817045176342283,14.5969255873338,12.498362849143568,17.842373165347276,11.465608235310768,8.8028571998839134
184,162,101,190,103,71,67,227,nan,6.9538914758838137,5.1326917143127586,10.667344149786523,5.1685951941748769,3.9006311583134372,24.861423119631361,6.2356041140835288,5.4757950304406862,20.688891109454868,7.9177397081249232,6.9644711807129758,17.919197025305714,7.3986105637977113,5.7077124490360154
182,178,101,187,121,70,75,259,nan,7.0961733921860706,5.5392727523684506,12.731929651157273,4.9696852456379128,3.9776331221034633,25.104929594633578,5.6133553371989358,4.9634018017994528,20.864733739015563,7.5083282133299232,6.6271198489071708,18.029658977688381,7.1341988401468583,5.5107929280162695
187,172,99,185,121,74,75,272,nan,7.2427858799954823,5.8860198708576359,14.344695726591842,4.9644808347813472,4.0954577142219115,25.323417814416398,5.2668524884174781,4.6844714659660545,20.943498275642504,7.3048618958740921,6.4596471772006065,18.147228402997584,6.9609610593386213,5.3869122823040962
240,170,87,137,113,73,82,285,nan,7.3653702759811068,6.1244049341129783,16.036952106723756,4.9203713426385871,4.1491064705511747,25.697680188227288,4.8700982852022374,4.3581328085608382,21.007029068371551,7.1764557601226802,6.3554693370258359,18.290859709646313,6.8888566464417869,5.3432545951486086
318,168,83,121,118,63,78,294,nan,7.8477182033614419,7.5128116198331538,19.054128345970973,4.8068150629763338,4.1725784527082412,26.354938419073719,4.177845768439802,3.7767743871723232,21.178620135750233,6.8970235751009259,6.1261760639352119,18.60907417978666,6.9766076258771781,5.4317028402235881
327,146,78,121,117,62,79,297,nan,8.0337536476565106,8.0595866635159119,20.359665765908197,4.7129458116987291,4.1316652331607404,26.763461071325654,3.8801239600973503,3.5247249477286506,21.210955838912813,6.849127083415615,6.0889108548614512,18.798534434565074,7.0889955122601123,5.5275979419600469
316,120,66,128,133,61,82,254,nan,8.0454705273588303,8.2608344243903513,21.479262112875286,4.6068044160449428,4.0680154950359446,27.365536382195316,3.5796195334662335,3.2695120251196417,21.207251691080057,6.8455422652178282,6.0866761227232011,18.993162272413485,7.239612401867773,5.6521664348575049
301,130,59,110,134,62,83,239,nan,7.9126571473719398,8.4507126029785375,22.928394087212073,4.4181489720342579,3.9321379593433106,27.994494746190469,3.256257977040959,2.9886883508280735,21.160066668811275,6.8693831678053394,6.1098644680030665,19.208143168578758,7.4473035889379027,5.8202897910545657
267,128,72,104,121,58,76,208,nan,7.6322568024836439,8.5294091362466382,24.412742921673814,4.1531896578912262,3.7233797164577047,28.913778300160114,2.8284343460055186,2.6091936515262932,20.956135623372088,6.966469593635221,6.1962989485224078,19.430840051193169,7.7213052335938972,6.0411299812881776
190,129,74,89,144,56,89,228,nan,7.3082484208935954,8.709758297039718,25.626578129944775,3.9283987756802992,3.5429581656505973,30.108553166945725,2.5904010934926593,2.4066825777798679,20.411892705452512,7.2820805123366936,6.4671703675653847,19.655096642312724,8.062819672727974,6.3166382692457805
211,126,69,106,153,69,98,252,nan,6.5141178446186965,8.1486732524868515,26.808250284913512,3.6886267802731316,3.3445461838780366,31.037562540018421,2.4441654565417825,2.2835616292401264,19.501309521144663,7.8158428702100942,6.9165168309015508,19.852506696009272,8.4215707636154189,6.6030750233866025
219,140,85,115,124,72,97,243,nan,5.8847355401715031,7.4343884994581488,27.86815861351992,3.5587900796001697,3.2435806589399454,31.745903562220132,2.2517098869252599,2.1111961964430859,18.124222488173405,8.5150305803551412,7.4850858518887557,20.032879026401417,8.8415371720775724,6.9357855990032542
234,165,118,114,130,69,102,266,nan,5.2554033462425025,6.5895386695960481,29.092941803773218,3.3818660069502986,3.0993651226899219,32.309160681310267,2.2079438943755374,2.0772187087084792,16.275568215172409,9.2792466503761428,8.074397067746693,20.216866203107273,9.4924635227539689,7.4445942059201728
238,180,186,127,149,96,105,265,nan,4.2187633983569812,5.7105836476077876,30.881794131624371,3.2529075999259978,3.0069645938127478,32.946572544464345,2.1523888383654151,2.0321948135794532,12.371866369008904,10.362980824260035,8.8106886574140741,20.659354605077425,12.012304551238564,9.3450110377685185
211,178,237,201,157,102,100,228,nan,3.9656610983469136,5.7104733406546337,31.497971953060187,3.2183208509172094,2.9837035211857361,33.099959541233183,2.1820955870046381,2.0623228395060078,10.635736683328771,10.949392116791698,9.1965163629533482,20.906088862069527,13.658530338294097,10.532789277310323
195,217,280,217,177,112,111,239,nan,3.5288048689387246,5.9049601967529579,31.780506111983705,3.2664390937602805,3.0323152434820639,33.161938530951922,2.2295462048732912,2.1083239240384959,9.1309157588496035,11.646716074536862,9.6501326516672421,21.214993504766898,15.228058603961561,11.627849901523993
197,216,322,220,186,117,134,258,nan,2.7327440134892544,6.0232083159059062,31.972317080478,3.3425319597236873,3.1060783850095,33.172666735068006,2.3134621901027916,2.1881977347119594,7.9558971361657767,12.472364359228891,10.180987503498987,21.658623108865473,16.744738227650171,12.646855348188179
173,189,331,231,191,118,146,260,nan,2.1688125508637626,6.3302496309147189,32.042962750142294,3.4187136276668428,3.1777044948016564,32.983075861397907,2.5931982252400507,2.4506592084423473,7.6186449181540548,13.361768352064843,10.706851439924799,22.228313087098378,18.071695451137078,13.510266257732635
205,191,379,239,185,101,152,257,nan,0.78644536519681907,6.2709054167959799,32.088619088880762,3.6420215664801812,3.384335220115803,31.35125787207156,3.7630762003728466,3.5256941792240499,11.121462058972446,15.992868124988448,12.323472848232942,23.526635101536701,19.869422431823839,14.601133083918276
244,188,350,183,165,94,159,261,nan,0.11154020031086549,6.1801298915207443,32.077636954342793,3.768067226047394,3.5006320514542062,29.845101959967302,4.6070920833725788,4.283404110517421,12.737240286015389,17.138967197000099,13.042878573270652,24.084921682355287,20.51398074989131,14.976825254447716
223,144,319,148,157,74,173,239,nan,0.54611602955687899,5.9745545386600352,31.943239449031839,3.9927493670906911,3.7049248702434938,28.082310344589743,5.3014712660997292,4.8890022630158754,14.508666030909536,18.204156259309734,13.685222167165977,24.941909763036993,21.435874914495177,15.496361300386367
